title,post_date,edit_date,contributor_id,contributor_rank,message_text,post_moderation,category,url
Interested in trying out a new beta feature on Upwork?,8/22/19 11:38,,ce5b749de41d9327,ActiveMember,https://www.upwork.com/o/profiles/users/_~01591526dd893028f9/This sounds like a great addition! Thank you!Kelsey,Unedited,Announcements,https://community.upwork.com/t5/Announcements/Interested-in-trying-out-a-new-beta-feature-on-Upwork/td-p/634898
Interested in trying out a new beta feature on Upwork?,8/22/19 1:20,,1821827e1e07b4c2,CommunityGuru,"Should I decide to take this opportunity, can I opt out at any time later on?",Unedited,Announcements,https://community.upwork.com/t5/Announcements/Interested-in-trying-out-a-new-beta-feature-on-Upwork/td-p/634898
Interested in trying out a new beta feature on Upwork?,8/19/19 0:46,,5c252bdc2f6dcdd6,CommunityGuru,https://www.upwork.com/freelancers/~017ea9d553e1e4f584,Unedited,Announcements,https://community.upwork.com/t5/Announcements/Interested-in-trying-out-a-new-beta-feature-on-Upwork/td-p/634898
Interested in trying out a new beta feature on Upwork?,8/22/19 2:46,,9d7548402ed9830e,ActiveMember,I am interested in testing out this feature.Thanks,Unedited,Announcements,https://community.upwork.com/t5/Announcements/Interested-in-trying-out-a-new-beta-feature-on-Upwork/td-p/634898
Interested in trying out a new beta feature on Upwork?,8/22/19 4:39,,2c7df31222997989,AceContributor,"Ok,How to add sampleimages to illustrate thenature of a Popular project.Better to see once than read thousand times!ThanksDidi",Unedited,Announcements,https://community.upwork.com/t5/Announcements/Interested-in-trying-out-a-new-beta-feature-on-Upwork/td-p/634898
Interested in trying out a new beta feature on Upwork?,8/22/19 6:29,,220fcc3efbec0a4a,ActiveMember,https://www.upwork.com/fl/alexanderkuliev,Unedited,Announcements,https://community.upwork.com/t5/Announcements/Interested-in-trying-out-a-new-beta-feature-on-Upwork/td-p/634898
Interested in trying out a new beta feature on Upwork?,8/22/19 6:39,,0f5947f41754304b,ActiveMember,Interestedhttps://www.upwork.com/freelancers/~012ed1ea2714fcbbd3,Unedited,Announcements,https://community.upwork.com/t5/Announcements/Interested-in-trying-out-a-new-beta-feature-on-Upwork/td-p/634898
Interested in trying out a new beta feature on Upwork?,8/21/19 19:50,,36c6491fa53797e2,CommunityGuru,"I saw this for the first time on the profile of a freelancer I recently hired. But it looks like this for me:Has the freelancer done something wrong in their setup, or is it a bug? Or is this ""$NaN–$NaN*"" intended?",Unedited,Announcements,https://community.upwork.com/t5/Announcements/Interested-in-trying-out-a-new-beta-feature-on-Upwork/td-p/634898
Interested in trying out a new beta feature on Upwork?,8/21/19 20:36,,3e70cd775dc75ce9,ActiveMember,"Hi, I'm Interested.Profile Link:https://www.upwork.com/fl/seoexpert007Thanks",Unedited,Announcements,https://community.upwork.com/t5/Announcements/Interested-in-trying-out-a-new-beta-feature-on-Upwork/td-p/634898
Interested in trying out a new beta feature on Upwork?,8/21/19 8:38,8/21/19 8:39,4b638d772926ff14,ActiveMember,"Yes,I would like more information about this. My profile:https://www.upwork.com/freelancers/~01d8025e2742ac346d",Unedited,Announcements,https://community.upwork.com/t5/Announcements/Interested-in-trying-out-a-new-beta-feature-on-Upwork/td-p/634898
Interested in trying out a new beta feature on Upwork?,8/21/19 12:54,,acfdf1575da05bb2,ActiveMember,"Erm, I never said that I was interested in trying this beta feature (I didn't even know it existed) and now it's on my profile--without any previous explanation or asking my permission to put it on my profile.All I got was an email this morning stating that it's now on my profile. There should have been a better communication plan prior to launching this. Now I have to spend time going into my profile to delete and/or modify this feature instead of working on projects for clients.Upwork, this ""take it or leave it"" thing you have going on right now with freelancers is not right. Please ask first!",Unedited,Announcements,https://community.upwork.com/t5/Announcements/Interested-in-trying-out-a-new-beta-feature-on-Upwork/td-p/634898
Interested in trying out a new beta feature on Upwork?,8/21/19 14:38,,d4c8657d82bc76f8,ActiveMember,"Hello Preston,Thank you so much for your helping answer.Kind regards,Rimon",Unedited,Announcements,https://community.upwork.com/t5/Announcements/Interested-in-trying-out-a-new-beta-feature-on-Upwork/td-p/634898
Interested in trying out a new beta feature on Upwork?,8/22/19 10:51,,4e1fc3675ece81d7,CommunityGuru,"Hi Jennifer,Thanks for sharing your suggestion! I'll go ahead and note it so that the team can consider this if, and, when it's released as an actual feature.Tanks, Avery ",Unedited,Announcements,https://community.upwork.com/t5/Announcements/Interested-in-trying-out-a-new-beta-feature-on-Upwork/td-p/634898
Interested in trying out a new beta feature on Upwork?,8/20/19 21:41,,94929f04ff9691b7,ActiveMember,Thanks for the invite:https://www.upwork.com/fl/pankajsinghrenu,Unedited,Announcements,https://community.upwork.com/t5/Announcements/Interested-in-trying-out-a-new-beta-feature-on-Upwork/td-p/634898
Interested in trying out a new beta feature on Upwork?,8/20/19 23:35,,7a38765ea8e937ea,ActiveMember,Intersted!https://www.upwork.com/fl/karimalharazin,Unedited,Announcements,https://community.upwork.com/t5/Announcements/Interested-in-trying-out-a-new-beta-feature-on-Upwork/td-p/634898
Interested in trying out a new beta feature on Upwork?,8/21/19 0:43,,c35a2a93ab54c306,ActiveMember,https://www.upwork.com/freelancers/~01303b2bab51147d90,Unedited,Announcements,https://community.upwork.com/t5/Announcements/Interested-in-trying-out-a-new-beta-feature-on-Upwork/td-p/634898
Interested in trying out a new beta feature on Upwork?,8/21/19 1:17,8/21/19 1:19,c79f59ae6cb9402d,ActiveMember,Interested:https://www.upwork.com/o/companies/~01246e84bf2e7fb3a3,Unedited,Announcements,https://community.upwork.com/t5/Announcements/Interested-in-trying-out-a-new-beta-feature-on-Upwork/td-p/634898
Interested in trying out a new beta feature on Upwork?,8/21/19 1:38,,a05359150cd063b2,ActiveMember,interested https://www.upwork.com/o/profiles/users/_~01b0343d5ea8c9f66a/,Unedited,Announcements,https://community.upwork.com/t5/Announcements/Interested-in-trying-out-a-new-beta-feature-on-Upwork/td-p/634898
Interested in trying out a new beta feature on Upwork?,8/20/19 10:08,,562a2f92d4fc136e,CommunityGuru,"Christine, I think you have figured out why so many freelancers on the ""five dollar"" website usually get paid less in comparison to freelancers on Upwork.Because the people on the other site are prevented from being able to effectively sell themselves, they are mostly competiting on price and delivery times. In other words, they are 100% commoditized.At least on Upwork we have the option to do personal branding.PS: I was added today to this program without making asking. I guess I'll test it out!",Unedited,Announcements,https://community.upwork.com/t5/Announcements/Interested-in-trying-out-a-new-beta-feature-on-Upwork/td-p/634898
Interested in trying out a new beta feature on Upwork?,8/19/19 22:35,,6271f2c817a11bf2,ActiveMember,I would be interested!https://www.upwork.com/freelancers/~015f4554e238b59c32,Unedited,Announcements,https://community.upwork.com/t5/Announcements/Interested-in-trying-out-a-new-beta-feature-on-Upwork/td-p/634898
Interested in trying out a new beta feature on Upwork?,8/20/19 5:10,,337bafca1ddac244,AceContributor,Would you be so kind and add me also ?https://www.upwork.com/freelancers/~01702158a1e2ca08b8Thank you!,Unedited,Announcements,https://community.upwork.com/t5/Announcements/Interested-in-trying-out-a-new-beta-feature-on-Upwork/td-p/634898
Interested in trying out a new beta feature on Upwork?,8/20/19 15:58,,85c3eb0ae24ea2d2,CommunityLeader,Interested.https://www.upwork.com/fl/remi,Unedited,Announcements,https://community.upwork.com/t5/Announcements/Interested-in-trying-out-a-new-beta-feature-on-Upwork/td-p/634898
Interested in trying out a new beta feature on Upwork?,8/21/19 7:33,,63bf6fd1072ef424,CommunityGuru,"Strange! Have found a new way to get Clients! Truly!! Is that a new way to find new clients! To me, it's ridiculous and another useless option from UW creative (!) or management team and I don't want to see this kind of things in my Profile. How can I remove this kind of ***** from my profile?",Unedited,Announcements,https://community.upwork.com/t5/Announcements/Interested-in-trying-out-a-new-beta-feature-on-Upwork/td-p/634898
Interested in trying out a new beta feature on Upwork?,8/17/19 2:27,,6b155636e60a580c,ActiveMember,I'd like to opt in for the beta! My profile link is: https://www.upwork.com/freelancers/~014f3bb0f448ff14c9,Unedited,Announcements,https://community.upwork.com/t5/Announcements/Interested-in-trying-out-a-new-beta-feature-on-Upwork/td-p/634898
Interested in trying out a new beta feature on Upwork?,8/30/19 7:53,,e8ef04ae4c4b1e60,CommunityGuru,"Upwork seems to be trying to simplify things that cannot be simplified.As another freelancer mentioned, projects are big or small, and even the size or number of pages may not mean much to what a rate must be. Unless I want to add dozens of projects, there's no way for me to communicate the breadth of the work I do and the potential charges, and without reading a client's description of their work and/or seeing a sample, there's no way for me to say whether I'll charge 10.00 or 25.00 to edit a thousand words. I don't want an author who I'd charge 200.00 to pass me over because they think I'd charge 2,000.00. Simplified as it is, this is going to give clients the wrong impression about how much professional work costs, and put me, for instance, in the position of having to explain to a writer that their writing isn't as strong/clean as another's, and therefore the rate is much higher. That's an unpleasant, unnecessary conversation which wouldn't even be broached if there weren't a base rate on my profile.I've already deleted the ""projects"" (two of which I didn't do/don't do) that were placed on my profile without my being asked. I sincerely hope that this won't become a feature of profiles that's mandatory. If it does, that may very well be the last straw that causes me to leave the site.I have a sinking feeling it will become a mandatory feature soon. I've also deleted mine; the feature doesn't apply to the kind of work I do, and I can only hope that Upwork doesn't force it on us.",Unedited,Announcements,https://community.upwork.com/t5/Announcements/Interested-in-trying-out-a-new-beta-feature-on-Upwork/td-p/634898
